,Age,Workclass,Education-Num,Marital Status,Occupation,Relationship,Capital Gain,Capital Loss,Hours per week,Country,Race,Sex,Loan
383,29,4,9.0,4,11,0,0.0,0.0,40.0,30,1,1,False
384,60,6,14.0,2,10,4,0.0,0.0,40.0,39,4,1,False
385,46,4,6.0,0,3,0,0.0,0.0,40.0,39,4,1,False
386,32,4,10.0,0,4,1,0.0,0.0,30.0,39,4,0,False
387,41,4,12.0,2,13,4,0.0,0.0,75.0,39,4,1,True
388,54,4,9.0,6,7,1,914.0,0.0,40.0,39,4,1,False
389,60,0,14.0,2,0,4,0.0,0.0,40.0,39,4,1,False
390,67,0,9.0,6,0,0,0.0,0.0,10.0,11,4,0,False
391,53,6,13.0,4,12,1,0.0,0.0,60.0,39,4,1,True
392,54,5,9.0,2,12,4,0.0,0.0,50.0,39,4,1,True
393,19,4,10.0,4,8,2,0.0,0.0,25.0,39,4,0,False
394,29,6,9.0,2,3,4,0.0,0.0,40.0,39,4,1,False
395,24,2,9.0,0,11,1,0.0,0.0,40.0,39,2,0,False
396,51,4,9.0,0,10,0,0.0,0.0,40.0,39,4,0,False
397,33,4,9.0,4,8,2,0.0,0.0,36.0,39,0,0,False
398,29,5,15.0,2,10,4,0.0,0.0,55.0,39,4,1,True
399,33,2,10.0,2,11,4,0.0,0.0,40.0,39,4,1,False
400,23,4,13.0,4,8,0,0.0,0.0,40.0,39,4,1,False
401,34,4,9.0,0,14,0,0.0,0.0,40.0,39,4,1,False
402,22,4,10.0,4,1,3,0.0,0.0,40.0,39,4,1,False
403,27,4,10.0,4,3,0,0.0,0.0,40.0,39,2,1,False
404,52,4,9.0,6,3,0,0.0,0.0,40.0,39,4,1,False
405,34,1,14.0,2,1,4,0.0,0.0,50.0,39,4,1,True
406,37,4,14.0,2,4,4,0.0,0.0,55.0,8,4,1,True
407,62,4,6.0,2,3,4,0.0,0.0,40.0,39,2,1,False
408,37,4,9.0,4,4,3,0.0,0.0,60.0,0,4,1,False
409,25,4,13.0,4,13,3,0.0,0.0,40.0,39,4,1,False
410,32,4,13.0,4,10,0,0.0,0.0,50.0,39,4,1,True
411,33,4,10.0,4,10,0,0.0,0.0,40.0,39,2,1,False
412,22,4,9.0,4,6,3,0.0,0.0,35.0,39,4,1,False
413,25,4,7.0,4,3,3,0.0,0.0,40.0,39,4,1,False
414,38,4,11.0,2,13,5,0.0,0.0,36.0,39,4,0,True
415,45,5,10.0,2,3,4,0.0,0.0,55.0,39,4,1,True
416,26,4,9.0,2,12,4,0.0,0.0,65.0,39,4,1,False
417,56,6,9.0,2,5,4,0.0,0.0,40.0,39,4,1,False
418,55,4,13.0,2,8,2,0.0,0.0,35.0,30,1,1,False
419,64,2,7.0,2,3,4,0.0,0.0,40.0,39,2,1,True
420,21,2,10.0,4,8,0,0.0,2001.0,40.0,39,4,0,False
421,49,6,10.0,2,4,4,0.0,0.0,40.0,39,4,1,False
422,59,4,9.0,2,3,4,0.0,0.0,40.0,39,4,1,False
423,21,7,10.0,4,4,3,0.0,0.0,40.0,39,4,1,False
424,23,7,3.0,4,14,0,0.0,0.0,35.0,39,4,1,False
425,55,2,9.0,0,1,0,0.0,0.0,40.0,39,4,0,False
426,41,2,13.0,2,11,4,0.0,0.0,40.0,39,4,1,True
427,44,4,10.0,0,7,1,0.0,0.0,58.0,39,4,1,True
428,37,7,9.0,4,8,3,0.0,0.0,40.0,39,4,0,False
429,61,4,9.0,2,4,4,0.0,0.0,50.0,39,4,1,False
430,22,4,13.0,4,12,0,0.0,0.0,45.0,39,4,1,False
431,73,6,9.0,2,12,4,0.0,0.0,40.0,39,4,1,False
432,47,6,10.0,0,4,0,0.0,0.0,65.0,39,4,0,False
433,24,4,10.0,4,12,3,0.0,1762.0,40.0,39,4,1,False
434,48,4,10.0,2,14,4,0.0,0.0,60.0,39,4,1,False
435,90,6,9.0,4,4,0,2964.0,0.0,12.0,39,4,1,False
436,33,6,9.0,4,14,0,0.0,0.0,60.0,39,4,1,False
437,36,4,9.0,0,8,1,0.0,0.0,36.0,39,4,0,False
438,42,6,10.0,2,3,4,0.0,0.0,40.0,39,4,1,False
439,43,2,15.0,2,10,4,15024.0,0.0,45.0,39,4,1,True
440,20,4,9.0,4,8,3,0.0,0.0,30.0,39,4,0,False
441,42,4,10.0,2,10,5,0.0,0.0,50.0,39,4,0,True
442,20,2,9.0,4,6,3,0.0,0.0,40.0,39,2,1,False
443,33,4,9.0,2,12,4,0.0,0.0,40.0,5,4,1,True
444,35,4,9.0,4,8,1,0.0,0.0,40.0,39,2,0,False
445,53,2,13.0,2,10,4,0.0,0.0,40.0,39,4,1,False
446,33,6,9.0,2,12,4,0.0,0.0,66.0,39,4,1,False
447,32,4,9.0,0,1,1,3887.0,0.0,40.0,39,4,1,False
448,18,0,7.0,4,0,3,0.0,1602.0,48.0,39,2,1,False
449,35,4,8.0,4,5,0,0.0,0.0,20.0,39,4,1,False
450,29,4,13.0,2,12,4,0.0,0.0,55.0,39,4,1,False
451,46,6,15.0,2,10,4,0.0,0.0,65.0,39,4,1,True
452,44,4,10.0,3,6,1,0.0,0.0,40.0,31,4,1,False
453,25,4,13.0,4,13,0,0.0,0.0,40.0,39,4,1,False
454,43,4,9.0,0,8,0,0.0,0.0,40.0,39,4,1,False
455,31,4,9.0,2,3,4,0.0,0.0,50.0,39,4,1,False
456,36,1,11.0,2,13,4,0.0,0.0,40.0,39,4,1,False
457,51,2,5.0,5,8,2,0.0,0.0,40.0,39,4,0,False
458,34,4,9.0,2,5,4,0.0,0.0,40.0,39,2,1,False
459,46,4,9.0,2,14,4,0.0,1902.0,70.0,2,4,1,True
460,41,4,9.0,0,1,1,0.0,0.0,40.0,39,4,0,False
461,20,4,9.0,2,3,4,0.0,0.0,40.0,39,4,1,False
462,47,4,10.0,2,4,4,0.0,0.0,40.0,39,4,1,True
463,46,4,9.0,2,7,4,0.0,0.0,40.0,39,4,1,True
464,19,4,9.0,4,3,3,0.0,0.0,45.0,39,4,1,False
465,22,6,9.0,4,8,3,0.0,0.0,40.0,12,4,1,False
466,58,4,13.0,6,4,1,0.0,0.0,40.0,39,4,0,False
467,31,5,10.0,2,4,5,0.0,0.0,70.0,35,1,0,False
468,55,4,9.0,2,13,4,0.0,0.0,20.0,39,4,1,False
469,41,4,10.0,2,3,4,0.0,0.0,40.0,39,4,1,False
470,51,5,13.0,2,4,4,0.0,0.0,25.0,39,4,1,False
471,39,4,10.0,4,8,3,0.0,2205.0,40.0,39,2,0,False
472,25,4,10.0,2,12,4,0.0,0.0,40.0,39,4,1,True
473,57,4,13.0,2,4,4,0.0,0.0,40.0,30,1,1,True
474,32,6,9.0,5,12,0,0.0,0.0,50.0,39,4,1,False
475,41,4,15.0,2,10,4,0.0,0.0,80.0,39,4,1,True
476,64,7,9.0,6,1,0,0.0,0.0,38.0,39,4,0,False
477,38,4,13.0,2,4,4,0.0,0.0,60.0,39,4,1,False
478,52,4,9.0,0,7,0,0.0,0.0,38.0,39,4,0,False
479,28,4,10.0,2,12,5,4064.0,0.0,25.0,39,4,0,False
480,42,4,13.0,2,4,4,0.0,0.0,40.0,39,4,1,True
481,67,2,14.0,0,1,0,2009.0,0.0,40.0,39,4,0,False
482,21,6,11.0,2,5,4,0.0,0.0,40.0,39,4,1,False
483,61,5,10.0,2,12,4,7688.0,0.0,36.0,39,4,1,True
484,71,7,9.0,2,11,4,0.0,0.0,28.0,39,4,1,False
485,31,1,10.0,4,13,0,0.0,0.0,40.0,39,4,1,False
486,31,4,16.0,2,10,4,0.0,1977.0,99.0,39,4,1,True
487,50,4,14.0,0,4,0,0.0,0.0,62.0,39,4,1,True
488,27,4,12.0,2,13,5,0.0,0.0,38.0,39,4,0,False
489,22,0,4.0,4,0,3,0.0,0.0,40.0,39,4,1,False
490,32,4,9.0,2,3,4,0.0,0.0,40.0,39,3,1,False
491,37,4,9.0,4,1,3,0.0,0.0,55.0,39,4,0,False
492,29,2,13.0,0,10,0,0.0,0.0,50.0,39,4,1,False
493,25,4,6.0,5,8,3,0.0,0.0,25.0,39,4,0,False
494,59,0,9.0,2,0,5,0.0,0.0,40.0,39,4,0,True
495,33,4,9.0,4,6,3,0.0,0.0,40.0,39,4,1,False
496,23,4,9.0,4,12,3,0.0,0.0,30.0,39,4,1,False
497,30,4,9.0,2,3,4,0.0,0.0,40.0,39,2,1,False
498,18,7,10.0,4,8,0,0.0,0.0,40.0,39,4,0,False
499,40,4,1.0,2,8,4,0.0,1672.0,40.0,26,4,1,False
500,19,0,10.0,4,0,3,0.0,0.0,40.0,39,4,1,False
501,36,4,9.0,4,8,1,0.0,0.0,30.0,39,4,0,False
502,43,4,9.0,2,12,4,0.0,0.0,45.0,39,4,1,False
503,70,0,14.0,2,0,4,0.0,0.0,8.0,39,4,1,False
504,25,4,10.0,2,4,4,0.0,0.0,50.0,39,4,1,False
505,34,1,13.0,4,4,1,1471.0,0.0,40.0,1,1,1,False
506,52,1,9.0,2,7,4,0.0,0.0,40.0,39,4,1,True
507,45,4,14.0,2,4,4,0.0,0.0,40.0,39,4,1,True
508,28,4,8.0,0,7,0,0.0,0.0,40.0,39,4,0,False
509,35,4,9.0,2,3,4,0.0,0.0,42.0,39,4,1,False
510,40,4,10.0,2,7,4,0.0,0.0,45.0,39,4,1,False
511,24,4,13.0,4,12,3,0.0,0.0,40.0,39,4,1,False
512,34,7,13.0,4,10,0,0.0,0.0,45.0,39,4,1,False
513,24,4,12.0,4,12,0,0.0,0.0,40.0,0,2,1,False
514,44,2,12.0,4,11,0,0.0,0.0,40.0,39,4,1,False
515,33,4,9.0,0,5,0,0.0,0.0,40.0,39,4,1,False
516,20,4,10.0,4,1,3,0.0,0.0,15.0,39,2,0,False
517,37,4,13.0,4,13,0,0.0,0.0,40.0,39,4,0,False
518,20,4,10.0,4,7,3,0.0,0.0,40.0,39,4,0,False
519,35,4,13.0,4,8,0,0.0,0.0,38.0,39,4,1,False
520,33,6,13.0,4,14,0,0.0,0.0,40.0,0,4,1,False
521,53,7,16.0,2,10,4,0.0,0.0,40.0,0,4,1,True
522,48,4,9.0,0,1,0,0.0,0.0,35.0,39,4,0,False
523,64,0,6.0,2,0,4,0.0,0.0,56.0,39,4,1,True
524,42,4,10.0,0,1,1,0.0,0.0,35.0,39,4,0,False
525,35,4,9.0,0,14,0,0.0,1741.0,60.0,39,4,1,False
526,47,6,10.0,0,3,0,0.0,0.0,40.0,39,4,1,False
527,22,4,13.0,4,4,1,0.0,0.0,40.0,39,4,1,False
528,36,6,13.0,2,12,4,0.0,0.0,45.0,0,3,1,False
529,29,4,13.0,4,12,3,0.0,0.0,40.0,39,4,1,False
530,44,7,13.0,2,10,4,0.0,0.0,38.0,39,0,1,True
531,46,4,10.0,0,9,1,0.0,0.0,30.0,39,4,0,False
532,40,4,16.0,2,10,4,0.0,1977.0,45.0,17,1,1,True
533,29,7,14.0,2,1,4,0.0,0.0,36.0,39,4,1,False
534,24,4,9.0,4,8,3,0.0,0.0,30.0,39,4,0,False
535,62,0,9.0,2,0,4,0.0,0.0,8.0,39,4,1,False
536,38,4,13.0,2,12,4,7298.0,0.0,40.0,39,4,1,True
537,40,2,14.0,0,10,1,0.0,0.0,44.0,39,4,0,False
538,36,4,9.0,4,8,0,0.0,0.0,40.0,39,4,1,False
539,37,2,10.0,2,8,4,0.0,0.0,40.0,39,4,1,False
540,36,4,9.0,2,7,4,0.0,0.0,40.0,39,4,1,False
541,20,4,10.0,4,8,0,0.0,0.0,12.0,39,4,0,False
542,52,4,9.0,0,3,2,0.0,0.0,55.0,39,4,1,True
543,41,4,13.0,2,13,4,0.0,0.0,45.0,39,4,1,True
544,29,5,13.0,2,12,4,0.0,0.0,50.0,39,4,1,True
545,40,4,10.0,2,4,4,0.0,0.0,40.0,39,4,1,False
546,50,2,10.0,2,11,4,0.0,0.0,52.0,39,4,1,True
547,55,4,9.0,0,1,0,0.0,0.0,40.0,39,4,0,False
548,19,4,9.0,4,8,3,0.0,0.0,20.0,39,4,0,False
549,21,4,9.0,4,8,3,0.0,0.0,40.0,39,4,1,False
550,20,0,10.0,4,0,3,0.0,0.0,40.0,39,4,0,False
551,39,6,15.0,2,10,4,15024.0,0.0,60.0,39,4,1,True
552,21,4,9.0,4,1,3,0.0,0.0,45.0,39,4,0,False
553,23,1,12.0,4,4,1,0.0,0.0,32.0,39,4,0,False
554,38,4,9.0,4,8,1,0.0,0.0,30.0,39,2,0,False
555,38,4,4.0,2,7,5,0.0,0.0,50.0,2,4,0,True
556,29,4,9.0,0,3,0,0.0,0.0,60.0,39,4,1,False
557,48,6,11.0,2,4,5,0.0,0.0,25.0,39,4,0,True
558,35,4,9.0,0,10,1,0.0,0.0,40.0,39,4,0,False
559,24,4,13.0,4,12,0,0.0,0.0,40.0,39,4,0,False
560,19,4,10.0,4,6,3,0.0,0.0,50.0,39,4,1,False
561,39,4,13.0,2,3,4,0.0,0.0,45.0,39,4,1,True
562,27,4,9.0,2,3,4,0.0,0.0,40.0,39,4,1,False
563,23,4,10.0,4,8,0,0.0,0.0,20.0,39,4,0,False
564,45,5,15.0,2,10,4,0.0,1485.0,50.0,39,4,1,True
565,24,4,10.0,4,12,0,0.0,0.0,49.0,39,4,1,False
566,29,4,13.0,4,1,0,0.0,0.0,45.0,39,4,0,False
567,33,4,10.0,4,1,3,0.0,0.0,40.0,39,4,0,False
568,60,4,9.0,6,7,0,0.0,0.0,40.0,39,4,0,False
569,31,6,13.0,0,4,1,0.0,0.0,60.0,39,4,1,True
570,43,4,9.0,4,10,0,4650.0,0.0,40.0,39,4,1,False
571,24,4,13.0,4,10,3,0.0,0.0,35.0,39,2,0,False
572,34,4,9.0,0,7,1,0.0,0.0,40.0,39,2,0,False
573,36,4,13.0,2,10,4,0.0,0.0,40.0,39,4,1,False
574,46,2,10.0,2,11,4,0.0,0.0,40.0,39,4,1,True
575,43,4,9.0,2,3,4,0.0,0.0,40.0,39,4,1,True
576,41,4,5.0,5,8,0,0.0,0.0,40.0,39,4,1,False
577,24,4,4.0,2,3,4,2635.0,0.0,38.0,39,4,1,False
578,58,4,10.0,2,1,5,0.0,0.0,40.0,39,4,0,True
579,46,4,13.0,2,4,4,15024.0,0.0,40.0,39,4,1,True
580,64,4,16.0,6,10,0,0.0,0.0,80.0,39,4,1,True
581,43,6,9.0,2,12,4,0.0,0.0,40.0,39,4,1,False
582,22,4,10.0,4,3,3,0.0,0.0,40.0,39,4,1,False
583,23,4,9.0,2,14,4,0.0,0.0,60.0,39,4,1,False
584,22,4,10.0,4,1,2,0.0,0.0,22.0,39,2,1,False
585,39,4,9.0,0,1,1,0.0,0.0,40.0,39,2,0,False
586,45,4,7.0,0,1,1,0.0,0.0,16.0,39,4,0,False
587,42,4,13.0,2,14,4,0.0,0.0,48.0,39,4,1,True
588,56,5,13.0,2,4,4,15024.0,0.0,50.0,39,4,1,True
589,40,7,13.0,4,10,1,0.0,0.0,20.0,39,4,0,False
590,50,4,10.0,2,13,4,0.0,0.0,45.0,39,4,1,True
591,49,4,13.0,2,4,4,0.0,0.0,50.0,39,4,1,True
592,39,6,9.0,2,5,4,0.0,0.0,40.0,39,4,1,False
593,36,6,10.0,2,5,4,3456.0,0.0,8.0,39,4,1,False
594,30,4,13.0,1,4,5,0.0,0.0,40.0,39,4,0,True
595,19,4,9.0,4,3,3,0.0,0.0,60.0,39,4,1,False
596,49,4,13.0,2,12,4,0.0,0.0,26.0,39,4,1,True
597,25,4,14.0,4,12,0,0.0,0.0,20.0,39,4,1,False
598,20,4,3.0,4,6,0,0.0,0.0,25.0,26,4,1,False
599,27,4,12.0,4,12,3,0.0,0.0,40.0,39,4,0,False
600,64,0,9.0,6,0,0,0.0,0.0,30.0,39,4,0,False
601,56,2,10.0,0,4,0,0.0,0.0,40.0,39,4,0,False
602,78,4,9.0,6,8,0,2964.0,0.0,40.0,39,2,0,False
603,22,4,12.0,2,4,4,0.0,0.0,6.0,39,1,1,False
604,63,4,13.0,4,12,0,0.0,0.0,27.0,39,4,1,False
605,29,4,9.0,2,1,5,0.0,0.0,20.0,39,4,0,False
606,24,4,10.0,4,3,3,0.0,0.0,40.0,39,4,1,False
607,36,4,9.0,2,4,4,0.0,0.0,40.0,39,4,1,False
608,43,6,13.0,4,10,1,0.0,0.0,50.0,39,4,0,False
609,28,4,9.0,4,14,3,0.0,0.0,20.0,39,4,1,False
610,23,4,13.0,4,4,0,0.0,0.0,45.0,39,4,0,False
611,52,4,9.0,6,9,2,0.0,0.0,40.0,39,4,0,False
612,35,4,12.0,0,3,1,0.0,0.0,45.0,39,4,1,True
613,46,6,13.0,0,8,1,0.0,0.0,60.0,35,1,0,True
614,33,4,9.0,2,12,5,0.0,0.0,20.0,39,4,0,False
615,38,6,6.0,5,7,0,0.0,0.0,40.0,39,4,1,False
616,18,0,6.0,4,0,3,0.0,0.0,30.0,39,4,1,False
617,19,4,9.0,4,7,2,0.0,0.0,40.0,39,4,1,False
618,34,4,9.0,2,8,5,0.0,0.0,40.0,39,4,0,True
619,74,0,10.0,6,0,0,0.0,0.0,12.0,39,4,0,False
620,45,7,10.0,2,4,4,0.0,0.0,40.0,39,4,1,False
621,38,4,11.0,2,3,4,0.0,0.0,40.0,39,4,1,False
622,34,5,11.0,0,12,1,0.0,0.0,40.0,39,4,0,False
623,66,6,13.0,2,12,4,0.0,0.0,50.0,39,4,1,False
624,30,1,9.0,2,2,2,0.0,0.0,48.0,39,0,1,False
625,24,4,13.0,2,7,4,0.0,0.0,40.0,39,4,1,False
626,26,4,13.0,4,10,0,0.0,0.0,40.0,39,4,0,False
627,24,4,10.0,4,7,3,0.0,0.0,45.0,39,2,0,False
628,39,7,9.0,2,1,5,3464.0,0.0,20.0,39,1,0,False
629,23,4,10.0,4,4,3,0.0,0.0,40.0,39,2,1,False
630,39,4,9.0,5,6,0,0.0,0.0,40.0,39,2,1,False
631,40,7,14.0,4,4,0,0.0,0.0,35.0,39,4,0,False
632,49,5,10.0,2,4,4,0.0,0.0,60.0,0,4,1,True
633,34,6,7.0,2,7,4,0.0,0.0,40.0,39,4,1,False
634,21,2,10.0,4,1,0,0.0,0.0,40.0,39,4,0,False
635,34,4,9.0,2,12,4,0.0,0.0,45.0,39,4,1,False
636,39,4,9.0,2,10,4,0.0,0.0,45.0,0,4,1,True
637,29,4,6.0,4,8,3,0.0,0.0,40.0,39,4,1,False
638,43,4,10.0,2,10,5,0.0,0.0,6.0,33,3,0,False
639,27,6,10.0,2,4,4,0.0,0.0,40.0,39,4,1,False
640,38,4,12.0,0,3,0,0.0,0.0,40.0,39,4,1,False
641,40,5,14.0,2,3,4,0.0,0.0,50.0,39,4,1,False
642,63,4,7.0,2,12,4,0.0,0.0,22.0,39,4,1,False
643,33,7,14.0,2,11,4,0.0,0.0,40.0,39,2,1,False
644,53,5,10.0,2,12,4,0.0,0.0,50.0,39,4,1,True
645,46,2,14.0,6,4,1,0.0,0.0,35.0,39,2,0,False
646,71,5,14.0,2,4,4,99999.0,0.0,40.0,39,4,1,True
647,27,4,11.0,2,3,4,0.0,0.0,40.0,39,4,1,False
648,53,4,14.0,0,10,1,0.0,1876.0,38.0,39,4,0,False
649,60,4,3.0,2,14,4,0.0,0.0,40.0,39,4,1,False
650,44,6,10.0,2,4,4,0.0,0.0,50.0,39,4,1,True
651,37,2,10.0,4,1,1,0.0,0.0,40.0,39,2,0,False
652,23,4,10.0,4,8,3,0.0,0.0,35.0,39,4,0,False
653,28,4,13.0,2,12,4,7298.0,0.0,42.0,39,4,1,True
654,35,6,13.0,2,10,4,0.0,0.0,40.0,39,4,1,False
655,19,0,10.0,4,0,3,0.0,0.0,15.0,39,4,0,False
656,35,4,9.0,2,12,4,0.0,0.0,50.0,39,4,1,False
657,34,2,12.0,2,10,4,0.0,0.0,40.0,39,4,1,True
658,47,4,9.0,4,3,0,0.0,0.0,40.0,39,4,1,False
659,29,4,10.0,4,6,1,0.0,0.0,37.0,39,2,1,False
660,45,4,9.0,2,7,4,0.0,0.0,40.0,39,4,1,False
661,29,4,9.0,2,1,5,0.0,2179.0,40.0,39,4,0,False
662,51,4,13.0,0,1,0,0.0,0.0,40.0,39,4,0,False
663,56,6,9.0,2,5,4,0.0,0.0,45.0,39,4,1,False
664,43,5,13.0,2,12,4,15024.0,0.0,60.0,39,4,1,True
665,29,4,9.0,2,3,4,0.0,0.0,40.0,39,4,1,True
666,30,4,4.0,4,7,1,0.0,0.0,42.0,39,4,1,False
667,25,4,3.0,4,7,0,0.0,0.0,40.0,26,4,1,False
668,31,4,12.0,0,3,0,0.0,0.0,50.0,39,4,1,True
669,50,4,13.0,0,12,0,0.0,0.0,45.0,39,4,1,False
670,38,0,10.0,2,0,5,0.0,0.0,20.0,39,4,0,False
671,17,4,7.0,4,8,0,0.0,0.0,20.0,39,4,1,False
672,26,2,13.0,2,10,4,0.0,0.0,28.0,8,4,1,False
673,25,4,9.0,4,8,3,0.0,0.0,30.0,39,4,1,False
674,31,4,8.0,4,6,0,0.0,0.0,40.0,0,2,1,False
675,32,4,10.0,2,1,4,0.0,0.0,40.0,26,4,1,False
676,30,4,6.0,2,14,4,0.0,0.0,55.0,39,4,1,False
677,53,4,15.0,4,10,0,0.0,0.0,40.0,39,4,0,False
678,43,4,11.0,2,3,4,0.0,0.0,50.0,39,4,1,False
679,50,4,9.0,2,7,5,3137.0,0.0,40.0,8,4,0,False
680,33,0,11.0,0,0,0,0.0,0.0,40.0,10,4,0,False
681,45,4,9.0,4,7,0,0.0,0.0,40.0,39,4,1,False
682,43,4,9.0,0,7,0,0.0,0.0,45.0,39,4,1,False
683,20,4,10.0,4,6,3,0.0,0.0,40.0,39,4,1,False
684,50,4,12.0,2,6,4,15024.0,0.0,45.0,39,2,1,True
685,27,4,13.0,4,12,0,0.0,0.0,40.0,39,2,0,False
686,33,4,10.0,0,8,1,0.0,0.0,40.0,39,4,0,False
687,34,4,13.0,2,10,5,0.0,1887.0,40.0,39,4,0,True
688,27,4,10.0,2,4,5,0.0,0.0,40.0,39,4,0,True
689,23,4,6.0,4,14,3,0.0,0.0,30.0,0,1,1,False
690,56,4,10.0,3,14,0,0.0,0.0,40.0,39,4,1,False
691,46,2,9.0,2,8,4,0.0,0.0,40.0,39,4,1,False
692,38,6,4.0,2,5,4,0.0,0.0,56.0,39,4,1,False
693,60,0,13.0,2,0,4,0.0,0.0,12.0,39,4,1,False
694,23,4,10.0,4,3,3,0.0,0.0,40.0,39,4,1,False
695,49,4,16.0,2,12,4,0.0,0.0,60.0,39,4,1,False
696,43,1,14.0,2,6,4,5013.0,0.0,12.0,39,4,1,False
697,54,4,9.0,2,9,2,0.0,0.0,20.0,39,2,0,False
698,41,4,10.0,4,3,1,0.0,3004.0,60.0,0,4,1,True
699,47,5,9.0,0,4,0,0.0,0.0,60.0,39,4,1,False
700,49,4,10.0,2,1,4,0.0,0.0,40.0,39,4,1,True
701,28,1,9.0,4,3,0,0.0,0.0,40.0,39,4,1,False
702,34,4,13.0,4,12,0,0.0,0.0,65.0,39,4,1,True
703,42,4,14.0,4,4,0,0.0,0.0,45.0,39,4,1,True
704,41,1,10.0,2,4,4,0.0,0.0,40.0,39,2,1,True
705,32,4,10.0,4,4,0,0.0,0.0,40.0,23,2,1,False
706,42,4,13.0,0,12,1,0.0,0.0,45.0,0,4,1,False
707,46,4,10.0,2,4,5,0.0,0.0,40.0,39,4,0,True
708,40,4,10.0,2,1,5,0.0,0.0,40.0,39,4,0,False
709,66,4,12.0,0,1,1,0.0,0.0,40.0,39,4,0,False
710,32,4,7.0,2,5,4,0.0,0.0,40.0,39,4,1,False
711,43,4,11.0,2,3,4,0.0,0.0,40.0,39,4,1,False
712,43,4,9.0,2,4,4,0.0,0.0,40.0,39,4,1,True
713,19,6,7.0,4,1,3,0.0,0.0,30.0,39,4,0,False
714,18,4,8.0,4,12,3,0.0,0.0,15.0,39,2,0,False
715,24,4,13.0,4,12,3,0.0,0.0,40.0,39,4,1,False
716,32,4,9.0,2,3,4,0.0,0.0,48.0,39,4,1,False
717,34,4,13.0,2,12,4,0.0,0.0,60.0,39,4,1,True
718,24,4,10.0,2,7,4,0.0,0.0,40.0,39,4,1,False
719,58,4,10.0,2,1,5,0.0,0.0,32.0,39,4,0,False
720,29,0,9.0,4,0,0,0.0,0.0,40.0,39,4,1,False
721,46,4,13.0,2,10,4,0.0,0.0,50.0,39,4,1,True
722,17,7,6.0,4,5,3,0.0,0.0,40.0,39,4,1,False
723,19,0,9.0,4,0,3,0.0,0.0,28.0,39,4,0,False
724,44,4,9.0,6,4,1,0.0,0.0,40.0,39,2,0,False
725,27,6,9.0,4,3,1,9562.0,0.0,50.0,39,4,1,True
726,35,5,9.0,2,8,4,0.0,0.0,60.0,39,4,1,False
727,44,4,10.0,5,1,1,0.0,0.0,40.0,39,4,0,False
728,23,4,9.0,4,8,0,0.0,0.0,40.0,39,4,0,False
729,20,0,10.0,4,0,3,0.0,0.0,40.0,39,4,0,False
730,38,4,10.0,5,8,1,0.0,0.0,40.0,39,4,0,False
731,36,6,16.0,4,10,0,0.0,0.0,40.0,39,4,1,True
732,22,4,10.0,4,12,0,0.0,0.0,42.0,39,4,1,False
733,27,4,9.0,2,8,5,0.0,0.0,40.0,39,4,0,True
734,35,4,9.0,2,5,4,0.0,1672.0,50.0,39,4,1,False
735,31,4,15.0,2,10,4,0.0,0.0,60.0,39,4,1,True
736,63,6,4.0,2,3,4,0.0,0.0,40.0,39,4,1,False
737,30,4,15.0,4,10,3,0.0,0.0,40.0,0,1,0,False
738,42,4,13.0,2,4,4,7688.0,0.0,40.0,39,4,1,True
739,18,4,8.0,4,8,3,0.0,0.0,20.0,39,4,0,False
740,31,4,9.0,2,3,4,7298.0,0.0,40.0,39,4,1,True
741,44,4,9.0,0,7,3,0.0,0.0,40.0,39,4,1,False
742,23,4,11.0,4,7,0,0.0,0.0,40.0,39,4,1,False
743,33,4,13.0,4,6,0,0.0,0.0,30.0,39,4,1,False
744,38,1,10.0,0,4,1,0.0,0.0,38.0,39,4,0,False
745,49,2,9.0,2,14,4,0.0,0.0,40.0,39,4,1,False
746,20,4,9.0,4,12,0,0.0,0.0,38.0,39,4,0,False
747,22,4,9.0,4,1,3,0.0,0.0,40.0,39,4,1,False
748,21,4,9.0,4,7,1,0.0,0.0,40.0,26,4,1,False
749,24,4,9.0,4,12,0,0.0,0.0,38.0,39,4,1,False
750,19,4,9.0,4,12,0,0.0,0.0,35.0,39,4,1,False
751,30,1,13.0,2,10,4,0.0,0.0,40.0,39,4,1,True
752,44,4,4.0,2,8,5,0.0,0.0,55.0,39,4,0,False
753,36,1,14.0,2,4,4,0.0,0.0,40.0,39,4,1,True
754,40,4,9.0,4,8,0,0.0,0.0,40.0,39,4,0,False
755,43,4,13.0,2,10,4,0.0,1977.0,50.0,39,4,1,True
756,38,4,12.0,0,1,0,0.0,0.0,16.0,39,4,0,False
757,49,4,9.0,2,3,4,0.0,0.0,43.0,39,4,1,False
758,62,4,5.0,2,8,4,0.0,0.0,35.0,39,4,1,False
759,45,4,11.0,2,3,4,0.0,0.0,40.0,39,4,1,False
760,37,4,9.0,4,1,0,0.0,0.0,42.0,39,4,1,False
761,40,0,14.0,0,0,3,0.0,0.0,55.0,39,4,0,False
762,37,2,13.0,4,10,0,4865.0,0.0,45.0,39,4,0,False
763,46,4,14.0,2,10,4,0.0,0.0,41.0,39,4,1,False
764,58,6,9.0,2,12,4,0.0,0.0,55.0,39,4,1,True
765,46,2,9.0,0,1,1,0.0,0.0,25.0,39,4,0,False
766,23,4,12.0,4,8,3,0.0,0.0,60.0,39,4,1,False
767,22,4,10.0,4,1,2,0.0,0.0,40.0,39,4,1,False
